"","District","Bed","Station","set_lat","set_lon","haul","Sampler","species_code","size_class","scallop_no","sex","gonad","shell_height","first_annulus","field_age","mud_blister","worm","shell_damage","round_weight","meat_condition","meat_weight"
"8110","EKI","EK1","I15",59.79,-144.131,25,"MDS",74120,1,1,2,3,136,29,8,1,0,0,0.273,0,0.022
"8111","EKI","EK1","I15",59.79,-144.131,23,"MDS",74120,1,9,2,4,136,28,8,0,0,0,0.268,0,0.023
"8112","EKI","EK1","I15",59.79,-144.131,27,"MDS",74120,1,10,2,3,139,31,8,0,1,0,0.312,0,0.025
"8113","EKI","EK1","I15",59.79,-144.131,28,"MDS",74120,1,5,2,3,141,30,8,0,1,0,0.296,0,0.021
"8114","EKI","EK1","I15",59.79,-144.131,37,"MDS",74120,1,2,1,3,133,21,9,1,0,0,0.227,0,0.018
"8115","EKI","EK1","I15",59.79,-144.131,39,"MDS",74120,1,5,1,3,133,18,9,1,1,0,0.217,0,0.016
"8116","EKI","EK1","I15",59.79,-144.131,36,"MDS",74120,1,7,1,4,135,19,9,0,0,0,0.226,0,0.019
"8117","EKI","EK1","I15",59.79,-144.131,18,"MDS",74120,1,6,1,3,137,28,9,1,0,0,0.227,0,0.017
"8118","EKI","EK1","I15",59.79,-144.131,33,"MDS",74120,1,1,2,3,138,33,9,0,1,0,0.223,0,0.021
"8119","EKI","EK1","I15",59.79,-144.131,32,"MDS",74120,1,3,2,4,139,35,9,0,1,0,0.255,0,0.023
"8120","EKI","EK1","I15",59.79,-144.131,19,"MDS",74120,1,6,1,3,125,29,10,1,0,0,0.171,0,0.016
"8121","EKI","EK1","I15",59.79,-144.131,40,"MDS",74120,1,3,2,2,129,22,10,1,0,0,0.228,0,0.013
"8122","EKI","EK1","I15",59.79,-144.131,19,"MDS",74120,1,7,2,1,130,33,10,0,1,0,0.165,0,0.01
"8123","EKI","EK1","I15",59.79,-144.131,34,"MDS",74120,1,8,2,3,134,22,10,0,1,0,0.207,0,0.02
"8124","EKI","EK1","I15",59.79,-144.131,47,"MDS",74120,1,1,2,4,135,31,10,0,1,0,0.228,0,0.018
"8125","EKI","EK1","I15",59.79,-144.131,33,"MDS",74120,1,10,2,4,138,22,10,0,1,0,0.195,0,0.017
"8126","EKI","EK1","I15",59.79,-144.131,36,"MDS",74120,1,2,2,3,138,21,10,1,0,0,0.204,0,0.019
"8127","EKI","EK1","I15",59.79,-144.131,36,"MDS",74120,1,3,2,3,140,26,10,1,0,0,0.23,0,0.025
"8128","EKI","EK1","I15",59.79,-144.131,44,"MDS",74120,1,9,2,3,128,28,11,1,0,0,0.194,0,0.018
"8129","EKI","EK1","I15",59.79,-144.131,41,"MDS",74120,1,5,2,3,131,21,11,1,0,0,0.21,0,0.018
"8130","EKI","EK1","I15",59.79,-144.131,20,"MDS",74120,1,1,2,3,133,31,11,0,0,0,0.205,0,0.019
"8131","EKI","EK1","I15",59.79,-144.131,18,"MDS",74120,1,9,1,3,135,27,11,1,0,0,0.246,0,0.02
"8132","EKI","EK1","I15",59.79,-144.131,20,"MDS",74120,1,8,2,3,124,27,12,0,1,0,0.209,0,0.158
"8133","EKI","EK1","I15",59.79,-144.131,47,"MDS",74120,1,3,2,3,128,31,12,0,1,0,0.259,1,0.016
"8134","EKI","EK1","I15",59.79,-144.131,39,"MDS",74120,1,8,1,3,130,27,12,1,0,0,0.209,3,0.018
"8135","EKI","EK1","I15",59.79,-144.131,44,"MDS",74120,1,2,1,3,131,34,12,0,0,0,0.245,0,0.017
"8136","EKI","EK1","I15",59.79,-144.131,41,"MDS",74120,1,7,1,3,131,26,12,1,0,0,0.216,0,0.018
"8137","EKI","EK1","I15",59.79,-144.131,19,"MDS",74120,1,8,2,3,131,21,12,0,0,0,0.259,0,0.018
"8138","EKI","EK1","I15",59.79,-144.131,19,"MDS",74120,1,2,1,3,132,22,12,1,0,0,0.189,0,0.015
"8139","EKI","EK1","I15",59.79,-144.131,38,"MDS",74120,1,9,2,3,133,24,12,1,0,0,0.209,0,0.015
"8140","EKI","EK1","I15",59.79,-144.131,20,"MDS",74120,1,7,1,3,134,33,12,0,0,0,0.188,0,0.018
"8141","EKI","EK1","I15",59.79,-144.131,46,"MDS",74120,1,3,2,4,135,21,12,1,1,0,0.229,0,0.022
"8142","EKI","EK1","I15",59.79,-144.131,18,"MDS",74120,1,4,1,3,136,29,12,1,0,0,0.271,0,0.023
"8143","EKI","EK1","I15",59.79,-144.131,21,"MDS",74120,1,3,2,2,136,24,12,1,0,3,0.178,0,0.017
"8144","EKI","EK1","I15",59.79,-144.131,20,"MDS",74120,1,2,1,3,136,22,12,1,1,0,0.195,0,0.019
"8145","EKI","EK1","I15",59.79,-144.131,43,"MDS",74120,1,2,1,2,136,21,12,2,1,0,0.233,0,0.016
"8146","EKI","EK1","I15",59.79,-144.131,39,"MDS",74120,1,2,1,3,136,20,12,0,0,0,0.215,0,0.021
"8147","EKI","EK1","I15",59.79,-144.131,42,"MDS",74120,1,7,2,3,137,22,12,1,1,0,0.286,1,0.015
"8148","EKI","EK1","I15",59.79,-144.131,37,"MDS",74120,1,8,1,3,138,24,12,0,0,0,0.261,0,0.024
"8149","EKI","EK1","I15",59.79,-144.131,46,"MDS",74120,1,8,1,4,141,26,12,1,0,0,0.219,0,0.021
"8150","EKI","EK1","I15",59.79,-144.131,46,"MDS",74120,1,6,2,3,143,30,12,2,0,0,0.303,0,0.02
"8151","EKI","EK1","I15",59.79,-144.131,37,"MDS",74120,1,10,1,3,143,26,12,1,1,0,0.291,0,0.02
"8152","EKI","EK1","I15",59.79,-144.131,46,"MDS",74120,1,2,1,3,143,25,12,2,1,0,0.265,0,0.021
"8153","EKI","EK1","I15",59.79,-144.131,37,"MDS",74120,1,4,1,3,145,25,12,1,1,0,0.339,0,0.019
"8154","EKI","EK1","I15",59.79,-144.131,38,"MDS",74120,1,6,1,3,145,19,12,1,1,0,0.226,0,0.02
"8155","EKI","EK1","I15",59.79,-144.131,35,"MDS",74120,1,2,1,3,147,31,12,1,0,0,0.275,0,0.022
"8156","EKI","EK1","I15",59.79,-144.131,47,"MDS",74120,1,4,2,3,151,32,12,1,1,0,0.31,0,0.03
"8157","EKI","EK1","I15",59.79,-144.131,44,"MDS",74120,1,7,1,3,129,30,13,0,1,0,0.186,0,0.015
"8158","EKI","EK1","I15",59.79,-144.131,40,"MDS",74120,1,5,1,3,129,28,13,1,1,0,0.199,0,0.017
"8159","EKI","EK1","I15",59.79,-144.131,40,"MDS",74120,1,2,1,3,130,32,13,1,0,3,0.258,0,0.016
"8160","EKI","EK1","I15",59.79,-144.131,18,"MDS",74120,1,8,1,3,131,31,13,0,0,0,0.184,0,0.016
"8161","EKI","EK1","I15",59.79,-144.131,41,"MDS",74120,1,3,1,4,131,27,13,0,1,0,0.22,0,0.021
"8162","EKI","EK1","I15",59.79,-144.131,19,"MDS",74120,1,10,2,3,131,23,13,0,0,0,0.189,0,0.015
"8163","EKI","EK1","I15",59.79,-144.131,20,"MDS",74120,1,5,1,3,133,38,13,1,0,0,0.215,0,0.022
"8164","EKI","EK1","I15",59.79,-144.131,40,"MDS",74120,1,6,1,3,134,31,13,0,0,0,0.216,0,0.018
"8165","EKI","EK1","I15",59.79,-144.131,38,"MDS",74120,1,2,1,3,136,29,13,0,0,0,0.222,0,0.018
"8166","EKI","EK1","I15",59.79,-144.131,19,"MDS",74120,1,5,2,3,136,26,13,0,1,0,0.226,0,0.015
"8167","EKI","EK1","I15",59.79,-144.131,44,"MDS",74120,1,6,2,3,136,20,13,0,1,0,0.199,0,0.016
"8168","EKI","EK1","I15",59.79,-144.131,19,"MDS",74120,1,1,1,3,138,30,13,0,0,0,0.183,0,0.016
"8169","EKI","EK1","I15",59.79,-144.131,29,"MDS",74120,1,4,1,3,138,27,13,1,0,0,0.264,0,0.019
"8170","EKI","EK1","I15",59.79,-144.131,41,"MDS",74120,1,4,1,4,138,25,13,1,0,0,0.214,0,0.017
"8171","EKI","EK1","I15",59.79,-144.131,38,"MDS",74120,1,8,1,2,139,26,13,1,0,0,0.198,0,0.015
"8172","EKI","EK1","I15",59.79,-144.131,37,"MDS",74120,1,9,2,3,139,21,13,1,0,0,0.235,0,0.023
"8173","EKI","EK1","I15",59.79,-144.131,24,"MDS",74120,1,1,1,3,140,29,13,1,1,0,0.281,0,0.02
"8174","EKI","EK1","I15",59.79,-144.131,36,"MDS",74120,1,8,2,3,140,22,13,1,1,0,0.299,0,0.025
"8175","EKI","EK1","I15",59.79,-144.131,22,"MDS",74120,1,5,1,3,141,27,13,0,0,0,0.314,0,0.027
"8176","EKI","EK1","I15",59.79,-144.131,39,"MDS",74120,1,4,1,3,141,27,13,0,0,0,0.256,0,0.015
"8177","EKI","EK1","I15",59.79,-144.131,38,"MDS",74120,1,7,1,3,141,23,13,1,0,0,0.207,0,0.02
"8178","EKI","EK1","I15",59.79,-144.131,39,"MDS",74120,1,6,2,2,142,29,13,1,0,0,0.324,0,0.022
"8179","EKI","EK1","I15",59.79,-144.131,38,"MDS",74120,1,3,1,3,144,25,13,1,1,0,0.269,0,0.021
"8180","EKI","EK1","I15",59.79,-144.131,41,"MDS",74120,1,9,2,3,144,25,13,1,0,0,0.072,0,-0.002
"8181","EKI","EK1","I15",59.79,-144.131,37,"MDS",74120,1,7,2,3,144,23,13,0,0,0,0.25,0,0.024
"8182","EKI","EK1","I15",59.79,-144.131,34,"MDS",74120,1,2,1,3,146,30,13,1,1,0,0.341,0,0.024
"8183","EKI","EK1","I15",59.79,-144.131,38,"MDS",74120,1,1,1,3,147,25,13,1,0,0,0.268,0,0.024
"8184","EKI","EK1","I15",59.79,-144.131,35,"MDS",74120,1,1,1,3,148,34,13,1,1,0,0.289,0,0.026
"8185","EKI","EK1","I15",59.79,-144.131,36,"MDS",74120,1,1,1,4,148,28,13,0,0,0,0.402,0,0.025
"8186","EKI","EK1","I15",59.79,-144.131,32,"MDS",74120,1,4,2,4,150,27,13,0,0,0,0.309,0,0.028
"8187","EKI","EK1","I15",59.79,-144.131,32,"MDS",74120,1,5,2,3,151,27,13,1,0,0,0.336,0,0.028
"8188","EKI","EK1","I15",59.79,-144.131,29,"MDS",74120,1,10,2,3,152,23,13,1,0,0,0.388,0,0.031
"8189","EKI","EK1","I15",59.79,-144.131,44,"MDS",74120,1,10,1,3,127,26,14,0,1,0,0.185,0,0.017
"8190","EKI","EK1","I15",59.79,-144.131,44,"MDS",74120,1,5,1,3,129,28,14,0,1,0,0.177,0,0.012
"8191","EKI","EK1","I15",59.79,-144.131,20,"MDS",74120,1,4,2,3,132,36,14,0,1,0,0.193,0,0.016
"8192","EKI","EK1","I15",59.79,-144.131,40,"MDS",74120,1,1,2,3,133,31,14,0,1,0,0.242,0,0.228
"8193","EKI","EK1","I15",59.79,-144.131,37,"MDS",74120,1,6,1,3,133,21,14,1,0,0,0.175,0,0.017
"8194","EKI","EK1","I15",59.79,-144.131,18,"MDS",74120,1,2,2,3,134,34,14,1,0,0,0.218,0,0.016
"8195","EKI","EK1","I15",59.79,-144.131,19,"MDS",74120,1,3,2,3,135,22,14,0,0,0,0.213,0,0.016
"8196","EKI","EK1","I15",59.79,-144.131,21,"MDS",74120,1,2,2,3,137,27,14,1,0,0,0.248,0,0.021
"8197","EKI","EK1","I15",59.79,-144.131,36,"MDS",74120,1,4,1,4,137,23,14,1,1,0,0.239,0,0.019
"8198","EKI","EK1","I15",59.79,-144.131,20,"MDS",74120,1,3,2,3,137,21,14,1,0,0,0.258,0,0.015
"8199","EKI","EK1","I15",59.79,-144.131,38,"MDS",74120,1,5,1,3,139,9,14,1,0,0,0.242,0,0.02
"8200","EKI","EK1","I15",59.79,-144.131,45,"MDS",74120,1,7,1,3,140,24,14,1,0,0,0.23,0,0.015
"8201","EKI","EK1","I15",59.79,-144.131,36,"MDS",74120,1,5,1,3,140,20,14,1,1,0,0.267,0,0.019
"8202","EKI","EK1","I15",59.79,-144.131,18,"MDS",74120,1,10,1,3,141,30,14,1,0,0,0.29,0,0.019
"8203","EKI","EK1","I15",59.79,-144.131,39,"MDS",74120,1,1,1,2,141,26,14,0,1,3,0.233,0,0.016
"8204","EKI","EK1","I15",59.79,-144.131,18,"MDS",74120,1,1,1,2,141,25,14,1,0,0,0.236,0,0.015
"8205","EKI","EK1","I15",59.79,-144.131,29,"MDS",74120,1,1,1,3,141,23,14,0,1,0,0.256,0,0.018
"8206","EKI","EK1","I15",59.79,-144.131,41,"MDS",74120,1,1,2,3,142,20,14,1,1,0,0.235,0,0.017
"8207","EKI","EK1","I15",59.79,-144.131,37,"MDS",74120,1,1,1,4,143,22,14,1,1,0,0.343,0,0.025
"8208","EKI","EK1","I15",59.79,-144.131,29,"MDS",74120,1,8,1,4,145,27,14,1,0,0,0.339,0,0.041
"8209","EKI","EK1","I15",59.79,-144.131,18,"MDS",74120,1,5,1,2,145,26,14,1,0,0,0.237,0,0.016
"8210","EKI","EK1","I15",59.79,-144.131,29,"MDS",74120,1,5,2,3,146,25,14,1,0,0,0.211,0,0.02
"8211","EKI","EK1","I15",59.79,-144.131,46,"MDS",74120,1,10,1,4,146,25,14,3,1,0,0.274,0,0.027
"8212","EKI","EK1","I15",59.79,-144.131,32,"MDS",74120,1,1,1,4,147,32,14,1,0,0,0.31,0,0.026
"8213","EKI","EK1","I15",59.79,-144.131,21,"MDS",74120,1,6,1,3,147,26,14,1,0,0,0.333,0,0.025
"8214","EKI","EK1","I15",59.79,-144.131,37,"MDS",74120,1,3,1,3,148,27,14,1,0,0,0.346,0,0.022
"8215","EKI","EK1","I15",59.79,-144.131,46,"MDS",74120,1,7,1,3,150,25,14,0,1,0,0.332,0,0.028
"8216","EKI","EK1","I15",59.79,-144.131,46,"MDS",74120,1,9,2,3,151,27,14,1,0,0,0.26,0,0.027
"8217","EKI","EK1","I15",59.79,-144.131,29,"MDS",74120,1,2,2,3,153,31,14,0,1,0,0.327,0,0.024
"8218","EKI","EK1","I15",59.79,-144.131,46,"MDS",74120,1,1,2,3,155,31,14,1,0,0,0.304,0,0.027
"8219","EKI","EK1","I15",59.79,-144.131,31,"MDS",74120,1,1,1,3,160,27,14,1,1,0,0.318,0,0.027
"8220","EKI","EK1","I15",59.79,-144.131,44,"MDS",74120,1,8,1,4,129,25,15,0,1,0,0.179,0,0.012
"8221","EKI","EK1","I15",59.79,-144.131,19,"MDS",74120,1,9,1,3,132,27,15,0,0,0,0.271,0,0.014
"8222","EKI","EK1","I15",59.79,-144.131,22,"MDS",74120,1,10,1,3,134,28,15,0,1,0,0.212,0,0.018
"8223","EKI","EK1","I15",59.79,-144.131,45,"MDS",74120,1,9,2,3,134,25,15,1,0,0,0.231,0,0.023
"8224","EKI","EK1","I15",59.79,-144.131,45,"MDS",74120,1,8,1,3,135,32,15,1,0,0,0.182,0,0.015
"8225","EKI","EK1","I15",59.79,-144.131,45,"MDS",74120,1,4,1,4,138,33,15,1,0,0,0.232,1,0.019
"8226","EKI","EK1","I15",59.79,-144.131,29,"MDS",74120,1,9,2,3,139,26,15,0,1,0,0.301,0,0.021
"8227","EKI","EK1","I15",59.79,-144.131,40,"MDS",74120,1,7,2,3,139,24,15,0,0,0,0.232,0,0.02
"8228","EKI","EK1","I15",59.79,-144.131,41,"MDS",74120,1,6,1,3,139,23,15,1,0,0,0.252,0,0.02
"8229","EKI","EK1","I15",59.79,-144.131,46,"MDS",74120,1,5,2,4,141,22,15,1,0,0,0.309,0,0.026
"8230","EKI","EK1","I15",59.79,-144.131,30,"MDS",74120,1,2,2,3,142,28,15,1,0,0,0.231,0,0.027
"8231","EKI","EK1","I15",59.79,-144.131,36,"MDS",74120,1,9,2,3,144,26,15,0,0,0,0.316,0,0.031
"8232","EKI","EK1","I15",59.79,-144.131,39,"MDS",74120,1,10,1,2,144,19,15,1,0,0,0.181,0,0.018
"8233","EKI","EK1","I15",59.79,-144.131,45,"MDS",74120,1,6,1,4,144,19,15,1,1,1,0.253,0,0.019
"8234","EKI","EK1","I15",59.79,-144.131,39,"MDS",74120,1,3,1,2,145,31,15,1,1,0,0.284,0,0.02
"8235","EKI","EK1","I15",59.79,-144.131,41,"MDS",74120,1,2,1,2,146,22,15,1,0,0,0.228,0,0.02
"8236","EKI","EK1","I15",59.79,-144.131,29,"MDS",74120,1,7,2,3,147,24,15,1,1,0,0.287,0,0.026
"8237","EKI","EK1","I15",59.79,-144.131,45,"MDS",74120,1,10,2,3,147,19,15,0,1,0,0.301,0,0.018
"8238","EKI","EK1","I15",59.79,-144.131,37,"MDS",74120,1,5,2,3,147,18,15,1,1,0,0.349,0,0.022
"8239","EKI","EK1","I15",59.79,-144.131,41,"MDS",74120,1,8,2,3,148,22,15,1,0,0,0.293,0,0.02
"8240","EKI","EK1","I15",59.79,-144.131,30,"MDS",74120,1,9,1,4,149,26,15,1,0,3,0.333,0,0.022
"8241","EKI","EK1","I15",59.79,-144.131,29,"MDS",74120,1,6,1,3,150,28,15,1,0,0,0.323,0,0.031
"8242","EKI","EK1","I15",59.79,-144.131,29,"MDS",74120,1,3,2,3,153,27,15,1,0,0,0.323,0,0.02
"8243","EKI","EK1","I15",59.79,-144.131,44,"MDS",74120,1,3,1,3,135,28,16,0,1,0,0.28,0,0.016
"8244","EKI","EK1","I15",59.79,-144.131,19,"MDS",74120,1,4,2,3,137,21,16,1,0,0,0.215,0,0.013
"8245","EKI","EK1","I15",59.79,-144.131,22,"MDS",74120,1,1,1,3,141,28,16,0,1,0,0.248,0,0.023
"8246","EKI","EK1","I15",59.79,-144.131,30,"MDS",74120,1,4,1,4,146,17,16,0,0,0,0.322,0,0.028
"8247","EKI","EK1","I15",59.79,-144.131,46,"MDS",74120,1,4,1,4,147,24,16,1,0,0,0.285,0,0.028
"8248","EKI","EK1","I15",59.79,-144.131,44,"MDS",74120,1,4,1,3,152,24,16,1,1,0,0.344,0,0.022
"8249","EKI","EK1","I15",59.79,-144.131,45,"MDS",74120,1,1,1,3,140,32,17,0,0,0,0.227,0,0.019
"8250","EKI","EK1","I15",59.79,-144.131,22,"MDS",74120,1,2,2,3,141,27,17,0,0,0,0.268,0,0.024
"8251","EKI","EK1","I15",59.79,-144.131,42,"MDS",74120,1,9,1,2,149,27,17,1,1,0,0.291,0,0.012
"8252","EKI","EK1","I15",59.79,-144.131,30,"MDS",74120,1,8,2,3,150,19,17,0,0,0,0.327,0,0.027
"8253","EKI","EK1","I15",59.79,-144.131,42,"MDS",74120,1,5,1,2,145,23,18,0,1,0,0.258,0,0.016
"8254","EKI","EK1","I15",59.79,-144.131,42,"MDS",74120,1,1,2,3,149,20,18,1,0,0,0.252,0,0.029
"8255","EKI","EK1","I15",59.79,-144.131,42,"MDS",74120,1,8,1,2,138,24,19,1,0,0,0.251,0,0.016
"8256","EKI","EK1","I15",59.79,-144.131,42,"MDS",74120,1,2,2,2,143,31,19,1,0,0,0.254,0,0.019
"8257","EKI","EK1","I15",59.79,-144.131,18,"MDS",74120,1,7,2,1,146,29,20,1,0,0,0.285,0,0.017
"8258","EKI","EK1","I15",59.79,-144.131,43,"MDS",74120,1,1,1,2,154,32,20,3,1,0,0.305,0,0.02
"8259","EKI","EK1","I15",59.79,-144.131,40,"MDS",74120,1,4,1,2,140,33,21,1,1,0,0.241,0,0.017
"8260","EKI","EK1","I15",59.79,-144.131,45,"MDS",74120,1,3,2,4,152,27,21,1,0,0,0.283,0,0.016
"8261","EKI","EK1","I15",59.79,-144.131,43,"MDS",74120,1,3,2,3,138,21,23,0,1,0,0.296,0,0.021
"8262","EKI","EK1","I15",59.79,-144.131,21,"MDS",74120,1,5,2,2,146,28,23,1,0,0,0.28,0,0.02
"8263","EKI","EK1","J18",59.779,-144,42,"MDS",74120,1,4,2,3,113,28,5,0,0,0,0.136,0,0.011
"8264","EKI","EK1","J18",59.779,-144,21,"MDS",74120,1,1,2,3,113,25,5,0,0,0,0.126,0,0.011
"8265","EKI","EK1","J18",59.779,-144,42,"MDS",74120,1,3,2,3,120,32,5,0,0,0,0.182,0,0.012
"8266","EKI","EK1","J18",59.779,-144,23,"MDS",74120,1,5,2,3,122,29,5,0,0,0,0.203,0,0.014
"8267","EKI","EK1","J18",59.779,-144,43,"MDS",74120,1,4,1,3,123,28,5,0,0,0,0.171,0,0.014
"8268","EKI","EK1","J18",59.779,-144,33,"MDS",74120,1,3,1,3,121,28,6,0,0,0,0.193,0,0.019
"8269","EKI","EK1","J18",59.779,-144,28,"MDS",74120,1,3,2,3,125,27,6,0,1,0,0.186,0,0.015
"8270","EKI","EK1","J18",59.779,-144,27,"MDS",74120,1,5,1,3,126,22,6,0,0,0,0.171,3,0.016
"8271","EKI","EK1","J18",59.779,-144,23,"MDS",74120,1,10,2,3,127,32,6,0,0,0,0.189,0,0.018
"8272","EKI","EK1","J18",59.779,-144,22,"MDS",74120,1,9,2,3,128,29,6,0,0,0,0.176,0,0.018
"8273","EKI","EK1","J18",59.779,-144,27,"MDS",74120,1,6,1,4,128,28,6,0,1,0,0.218,0,0.02
"8274","EKI","EK1","J18",59.779,-144,34,"MDS",74120,1,6,1,4,128,25,6,0,0,0,0.241,0,0.017
"8275","EKI","EK1","J18",59.779,-144,34,"MDS",74120,1,10,1,4,129,24,6,0,0,0,0.217,0,0.019
"8276","EKI","EK1","J18",59.779,-144,26,"MDS",74120,1,2,2,3,130,20,6,0,1,0,0.256,0,0.024
"8277","EKI","EK1","J18",59.779,-144,26,"MDS",74120,1,3,1,4,131,22,6,0,0,0,0.194,0,0.017
"8278","EKI","EK1","J18",59.779,-144,18,"MDS",74120,1,3,1,3,132,32,6,0,1,0,0.206,0,0.016
"8279","EKI","EK1","J18",59.779,-144,26,"MDS",74120,1,1,2,3,132,22,6,0,0,0,0.233,0,0.02
"8280","EKI","EK1","J18",59.779,-144,26,"MDS",74120,1,5,2,4,134,25,6,0,0,0,0.212,0,0.019
"8281","EKI","EK1","J18",59.779,-144,28,"MDS",74120,1,6,2,3,138,22,6,0,0,0,0.224,0,0.02
"8282","EKI","EK1","J18",59.779,-144,27,"MDS",74120,1,2,2,4,139,25,6,1,0,0,0.207,0,0.023
"8283","EKI","EK1","J18",59.779,-144,22,"MDS",74120,1,8,1,3,121,20,7,0,0,0,0.169,0,0.015
"8284","EKI","EK1","J18",59.779,-144,23,"MDS",74120,1,8,2,3,123,30,7,0,1,0,0.159,0,0.013
"8285","EKI","EK1","J18",59.779,-144,25,"MDS",74120,1,4,1,3,123,29,7,0,0,0,0.162,0,0.015
"8286","EKI","EK1","J18",59.779,-144,25,"MDS",74120,1,3,2,3,123,27,7,0,1,0,0.194,0,0.018
"8287","EKI","EK1","J18",59.779,-144,33,"MDS",74120,1,7,2,4,125,25,7,0,0,0,0.175,0,0.015
"8288","EKI","EK1","J18",59.779,-144,24,"MDS",74120,1,7,2,3,125,24,7,1,0,0,0.184,0,0.019
"8289","EKI","EK1","J18",59.779,-144,24,"MDS",74120,1,5,1,3,125,22,7,0,0,0,0.203,0,0.017
"8290","EKI","EK1","J18",59.779,-144,22,"MDS",74120,1,6,1,3,126,30,7,0,0,0,0.188,0,0.015
"8291","EKI","EK1","J18",59.779,-144,24,"MDS",74120,1,6,1,4,126,24,7,0,0,0,0.204,0,0.016
"8292","EKI","EK1","J18",59.779,-144,25,"MDS",74120,1,10,2,4,126,21,7,0,0,0,0.186,0,0.017
"8293","EKI","EK1","J18",59.779,-144,26,"MDS",74120,1,10,2,3,127,28,7,0,1,0,0.203,0,0.016
"8294","EKI","EK1","J18",59.779,-144,33,"MDS",74120,1,6,1,4,127,27,7,0,0,0,0.193,0,0.015
"8295","EKI","EK1","J18",59.779,-144,33,"MDS",74120,1,4,1,4,128,26,7,0,0,0,0.195,0,0.017
"8296","EKI","EK1","J18",59.779,-144,23,"MDS",74120,1,4,1,3,128,24,7,0,0,0,0.179,0,0.015
"8297","EKI","EK1","J18",59.779,-144,33,"MDS",74120,1,8,2,3,128,20,7,0,0,0,0.206,0,0.014
"8298","EKI","EK1","J18",59.779,-144,27,"MDS",74120,1,1,1,3,129,29,7,0,0,0,0.22,0,0.019
"8299","EKI","EK1","J18",59.779,-144,27,"MDS",74120,1,8,1,4,129,29,7,0,0,0,0.2,0,0.019
"8300","EKI","EK1","J18",59.779,-144,33,"MDS",74120,1,5,2,3,129,29,7,0,0,0,0.188,0,0.016
"8301","EKI","EK1","J18",59.779,-144,23,"MDS",74120,1,2,1,3,129,24,7,0,0,0,0.188,0,0.015
"8302","EKI","EK1","J18",59.779,-144,23,"MDS",74120,1,6,1,3,129,24,7,1,1,0,0.166,0,0.017
"8303","EKI","EK1","J18",59.779,-144,27,"MDS",74120,1,7,2,3,130,32,7,0,1,0,0.224,0,0.015
"8304","EKI","EK1","J18",59.779,-144,25,"MDS",74120,1,7,1,3,130,26,7,0,0,3,0.196,0,0.019
"8305","EKI","EK1","J18",59.779,-144,26,"MDS",74120,1,4,2,3,130,24,7,0,1,0,0.214,0,0.019
"8306","EKI","EK1","J18",59.779,-144,36,"MDS",74120,1,10,2,3,130,23,7,1,0,0,0.221,0,0.02
"8307","EKI","EK1","J18",59.779,-144,28,"MDS",74120,1,2,1,4,131,37,7,0,0,0,0.254,0,0.018
"8308","EKI","EK1","J18",59.779,-144,26,"MDS",74120,1,6,2,3,131,25,7,0,0,0,0.189,0,0.018
"8309","EKI","EK1","J18",59.779,-144,27,"MDS",74120,1,4,1,3,131,25,7,0,0,0,0.251,0,0.019
"8310","EKI","EK1","J18",59.779,-144,24,"MDS",74120,1,8,1,3,131,24,7,0,1,0,0.221,0,0.016
"8311","EKI","EK1","J18",59.779,-144,33,"MDS",74120,1,2,2,3,131,24,7,0,0,0,0.162,0,0.016
"8312","EKI","EK1","J18",59.779,-144,34,"MDS",74120,1,4,2,3,131,24,7,0,1,0,0.192,0,0.022
"8313","EKI","EK1","J18",59.779,-144,36,"MDS",74120,1,6,2,3,131,23,7,1,0,0,0.188,0,0.016
"8314","EKI","EK1","J18",59.779,-144,25,"MDS",74120,1,2,1,3,132,32,7,1,3,0,0.246,0,0.019
"8315","EKI","EK1","J18",59.779,-144,27,"MDS",74120,1,9,2,3,132,28,7,0,0,0,0.277,0,0.021
"8316","EKI","EK1","J18",59.779,-144,28,"MDS",74120,1,7,1,3,132,28,7,0,1,0,0.235,0,0.021
"8317","EKI","EK1","J18",59.779,-144,26,"MDS",74120,1,9,1,3,132,27,7,0,1,0,0.237,0,0.018
"8318","EKI","EK1","J18",59.779,-144,25,"MDS",74120,1,6,2,4,132,26,7,0,0,0,0.242,0,0.021
"8319","EKI","EK1","J18",59.779,-144,30,"MDS",74120,1,1,2,3,132,18,7,0,0,0,0.187,0,0.018
"8320","EKI","EK1","J18",59.779,-144,24,"MDS",74120,1,3,2,3,133,35,7,0,0,0,0.241,0,0.018
"8321","EKI","EK1","J18",59.779,-144,24,"MDS",74120,1,2,2,3,133,33,7,0,0,0,0.232,0,0.024
"8322","EKI","EK1","J18",59.779,-144,28,"MDS",74120,1,1,2,3,133,31,7,0,1,0,0.282,0,0.02
"8323","EKI","EK1","J18",59.779,-144,21,"MDS",74120,1,4,1,3,133,30,7,1,0,0,0.218,0,0.016
"8324","EKI","EK1","J18",59.779,-144,25,"MDS",74120,1,9,1,3,133,24,7,0,1,0,0.238,0,0.019
"8325","EKI","EK1","J18",59.779,-144,22,"MDS",74120,1,7,1,3,134,30,7,0,0,0,0.185,0,0.015
"8326","EKI","EK1","J18",59.779,-144,34,"MDS",74120,1,7,2,3,135,31,7,0,1,0,0.223,0,0.021
"8327","EKI","EK1","J18",59.779,-144,34,"MDS",74120,1,5,2,3,136,26,7,1,0,0,0.244,0,0.017
"8328","EKI","EK1","J18",59.779,-144,30,"MDS",74120,1,3,2,3,136,25,7,0,0,0,0.206,0,0.021
